"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Operator","Good day, everyone, and welcome to Noble Energy Fourth Quarter and Full Year 2015 Earnings Call. Just a reminder, today's call is being recorded. For opening remarks and introduction, I will turn the conference over to Mr. Brad Whitmarsh. Please go ahead,",43,"Good day, everyone, and welcome to Noble Energy Fourth Quarter and Full Year 2015 Earnings Call. Just a reminder, today's call is being recorded. For opening remarks and introduction, I will turn the conference over to Mr. Brad Whitmarsh. Please go ahead, sir."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, Debbie. Good morning, everyone, and thank you for joining us this morning. We issued 2 news releases this morning: one covering the fourth quarter and our full year earnings; and the second one laying out details on our 2016 plan. We also posted t",191,"Thanks, Debbie. Good morning, everyone, and thank you for joining us this morning. We issued 2 news releases this morning: one covering the fourth quarter and our full year earnings; and the second one laying out details on our 2016 plan. We also posted to our website a number of supplemental slides for this call, which you will find helpful as we talk to our prepared comments. And later this morning, our 10-K will be filed with the SEC. 
Following prepared comments from Dave Stover, Chairman, President and CEO; and Gary Willingham, Executive Vice President of Operations, we'll open the call for a question-and-answer session. [Operator Instructions] Additional management team available for Q&A are Ken Fisher, Executive Vice President and CFO; Susan Cunningham, Executive Vice President of Exploration and New Ventures; and Keith Elliott, SVP of our Eastern Mediterranean assets. 
I want to remind everyone that this webcast and conference call contains projections and forward-looking statements as well as certain non-GAAP financial measures. You should read our full disclosures in the latest news release and SEC filings for a discussion of those items. 
With that, I'll turn the call to Dave."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, Brad, and good morning, everyone. For more than a decade now, Noble Energy has planned and structured itself to succeed in any market environment. I'm proud of what we've accomplished last year and I feel good about how we are positioned moving th",1113,"Thanks, Brad, and good morning, everyone. For more than a decade now, Noble Energy has planned and structured itself to succeed in any market environment. I'm proud of what we've accomplished last year and I feel good about how we are positioned moving through this challenging time. 
I'd like to start today's call with a few highlights wrapping up 2015 before focusing on our plans for 2016. Fourth quarter results show our continued operating momentum and focus on prudently managing within cash flow. For the second straight quarter, discretionary cash flow exceeded capital requirements -- capital expenditures. This reflects our asset quality, our portfolio diversity and the ability of our organization to execute. It's also a testament to the swift, decisive actions we took to reduce spending and drive capital efficiency beginning more than a year ago. 
Sales volumes for the quarter averaged a record 422,000 barrels of oil equivalent per day, which was above the high end of our increased guidance. This was driven by the accelerated project start-ups in the Gulf of Mexico, strong asset performance in Equatorial Guinea and Israel, and continued improvement in completion design and infrastructure capacity in the DJ Basin. 
Looking at our full year 2015 accomplishments, it was a year of outstanding operational and strategic execution under the backdrop of a difficult commodity environment. We began last year targeting increased production capacity from our DJ Basin asset, more recognition of the value in our Eastern Mediterranean projects and alignment with our Marcellus partner for future capital spend. By year's end, we had accomplished each of these objectives while transforming our cost structure to match the current environment. This was all achieved while realizing record-safety performance across the business. 
In addition, we took advantage of an opportunity to expand our leading U.S. unconventional portfolio with new top-tier positions in the Eagle Ford and the Delaware Basin. Initial operating results have exceeded expectations and highlight Noble's technical proficiency with new completion designs and drilling efficiencies.  Our major project execution capabilities were again evident in 2015. We commenced production on both Big Bend and Dantzler in the Gulf of Mexico, while keeping Gunflint in the Alba compression project on plan for 2016 start up. In Israel, an approved and implemented natural gas regulatory framework gives us substantial momentum for future projects and the regulatory clarity necessary for new development to meet the region's growing demand for natural gas.  We ended 2015 with total proved reserves of 1.4 billion barrels of oil equivalent, which was up slightly versus year end 2014. Excluding the impact of the Rosetta Resources merger and SEC commodity price changes, we replaced 1.5x 2015 production at a replacement cost of around $16 per barrel of oil equivalent. Total organic capital for 2015 was under $2.9 billion, down approximately 40% from the previous year, while unit operating costs were driven to their lowest point in 8 years. At the same time, our average full year reported sales volumes were up nearly 20% over the year before. Part of the increase was the addition of the new Texas assets, but our legacy volumes grew more than 10% by themselves. 
I would now like to take a few moments to describe how we're moving forward in the current environment. Noble Energy is an 84-year-old company. We've been through many cycles before. We believe our high-quality, low-cost and diversified portfolio, combined with capital discipline and tremendous investment flexibility, provides the best formula for the long-term sustainable value creation. Look at 2015 and 2016. Without question, we are achieving more, while spending less. As I look across the E&P spectrum, I believe Noble Energy is competitively advantaged for the future. Protecting the balance is fundamental in this environment. That is why we are committed to managing total cash outflows within total cash inflows at the company level. We started 2016 with $5 billion of liquidity, including $4 billion on our undrawn credit facility. This liquidity has already been further bolstered this year by approximately $200 million in cash proceeds from nonproducing Eastern Mediterranean asset sales. An additional $200 million of capacity was created through the recent dividend adjustment and debt refinancing. We also intend to reduce leverage using additional cash flow from operations or portfolio proceeds beyond what has been captured to date. Cash flow for the year is positively impacted by our hedging position, which covers approximately 35% of our global oil and 25% of our U.S. gas production. As we survey investment opportunities against the outlook for commodity prices, current returns do not justify prior activity levels. We're again pulling back capital aggressively in 2016 and focusing only in those areas where long-term value opportunities make sense. We've further reduced our capital program by nearly 50% year-over-year to $1.5 billion. This will allow us to maintain financial strength and sustain underlying operating capabilities. As part of our intense scrutiny on capital allocation, our operating teams continue to improve capital efficiency, while ensuring that each dollar spent is justified by the future value created. This focus, along with our ability to monetize additional assets, gives us flexibility to adjust in a volatile price environment. 
This year's program targets 2/3 of our capital to the U.S. unconventional business and 1/3 to development and exploration offshore. Gary will go through our detailed development programs in a moment, but first I want to briefly cover our exploration plans and production outlook for the year. Our organic exploration strategy has generated substantial value and created long-term cash flows for Noble over the years. In 2016, we're focused on drilling 2 to 3 offshore wells, while obtaining and interpreting seismic to open up future value opportunities. We see this as a great environment to deepen our exploration inventory of high-quality opportunities at a relatively low cost of entry. 
Now turning to production. In 2016, we expect to deliver volumes of approximately 390,000 barrels of oil equivalent per day. This is up 10% on a full year reported basis and essentially flat to the pro forma 2015 level. From a quarterly standpoint, we expect the first and third quarters to be higher volume than the second and fourth, with the second half of the year generally equal to the first. We've had a strong start to the year, and I'm optimistic that we can drive new capital and operating efficiencies to outperform our goals. 
In the slides for this conference call, we've provided detailed full year and first quarter guidance. First quarter volumes reflect downtime for the Alba compression project in Equatorial Guinea. 
I will now turn the call over to Gary Willingham, who will review recent performance and the 2016 program at the asset level."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, Dave, and good morning, everyone. As Dave noted, from an efficiency and cost perspective, the company is firing on all cylinders, and I'm extremely pleased with the results we are delivering. I believe there's a strong correlation between our reco",1304,"Thanks, Dave, and good morning, everyone. As Dave noted, from an efficiency and cost perspective, the company is firing on all cylinders, and I'm extremely pleased with the results we are delivering. I believe there's a strong correlation between our record safety and exceptional operating performance. 
I'll start our asset level discussion with the DJ Basin. Fourth quarter total production of 121,000 barrels of oil equivalent per day reflected continued improvement in completion performance and infrastructure development. The DJ Basin was, once again, a big contributor to the company's lower operating costs and production outperformance. Essentially all of the growth in the DJ versus the fourth quarter of 2014 and the third quarter of 2015 has come from liquids, with most of that, oil. The December start up of the Grand Parkway system further reduce line pressures to the lowest levels we can remember and should provide redundancy and improved throughput. Noble's operated Keota plant in East Pony, which came online mid-year 2015, is also running well, supporting our activity in that area. After drilling and completing horizontals in the DJ Basin for more than 5 years now, our team is still driving step changes in drilling results and well performance. Our full year 2015 average drilling cost per lateral foot was down 40% from 2014. As well cost have been substantially reduced, we've also enhanced production performance with optimized completion designs. We continue to focus on slick water as our standard frac load design, which is consistently delivering lower costs and enhanced production per well. The next step in completion innovation and capital efficiency is utilizing the completion design that will allow slick water fracs to be pumped to the tow on long laterals and also with higher proppant concentrations. Actual results on both hybrid gel and slick water wells with higher proppant concentration are exhibiting better initial production and flatter declines compared to our historical jobs. 
For 2016, we plan to operate 2 rigs for the full year, focusing on the Wells Ranch and East Pony development areas. These are our highest valued IDPs, with strong oil contributions and existing infrastructure already in place. Total capital allocation to the basin this year is just under $600 billion. 70% of the DJ Basin well to be drilled in 2016 are planned to be extended reach, many of which will be 9,000-foot laterals in Wells Ranch. We are targeting the drilling of 150 equivalent wells this year, and expect to commence production on slightly more than 200 equivalents.  While these lower activity levels suggest that DJ production will be down somewhat from last year, I'm optimistic that these new completion designs can help offset some of the potential declines. 
Moving over to our Texas assets. I'm pleased with our integration efforts in 2015 and believe we're making good progress in optimizing the performance of these assets. During the fourth quarter, we started production on our first 5 Noble design completions in the Eagle Ford. And based on our review of public data, our first 3 design completions, which tested wider lateral spacing and higher profit concentrations are among the most productive Eagle Ford wells ever completed. We also announced 30-day results on 2 additional wells today. The average 30-day IP for these wells was over 4,000 barrels of oil equivalent per day, and this is remarkable when you look on the fact that they were drilled by Rosetta on tighter 500-foot lateral spacing. Production from these 2 wells were normalized to a 5,000-foot lateral is also significantly above our 3 million-barrel EUR type curve which is based on wider lateral spacing. Capital allocation for the Texas assets is approximately $250 million. 60% is expected to be spent in the Eagle Ford, primarily to continue Gate Ranch development. The remaining 40% will be spent to begin our operational appraisal work in the Delaware Basin. Our first 2 completions in the Delaware are beginning production in this month. And while we have flow back capital in these assets from prior expectations, I still expect higher volumes in 2016 versus 2015 pro forma driven mostly by the Eagle Ford. In the Marcellus, total capital for this year is currently planned at $150 million. We've reduced activity to 0 drilling rigs with plans for the JV to be cash flow neutral. Focus will be on a limited number on completions in the nonoperated dry gas area and will be weighted towards the first half of the year. As such, this is expected to deliver modestly higher volumes versus full year 2015. The Gulf of Mexico finished the year strongly with Big Bend and Dantzler starting production during the fourth quarter, ahead of schedule and on budget. Our Gulf of Mexico strategy of pursuing high-quality reservoirs near existing infrastructure generates substantial value. A full year of Big Bend and Dantzler, along with Gunflint start-up, will contribute significant year-on-year oil volume growth during the coming year. Noble's Gulf of Mexico budget is $250 million for 2016. As we complete the Gunflint project, the vast majority of capital will be for exploration and appraisal activities. The lineup includes the Silvergate prospect, which is currently drilling, an appraisal well for our 2014 Katmai oil discovery. Silvergate is a Miocene target with a resource range between 30 and 100 million barrels of oil equivalent gross, with nearby subsea tieback potential. And results are expected by the end of the first quarter. In Israel, natural gas sales volumes averaged to 250 million cubic feet of gas equivalent per day during the fourth quarter. This represents an increase of 9% from the same period last year, mainly due to robust power generation demand. Strong natural gas demand is continuing out to 2016, not only from this year's early cold weather, but also from the expanded use of natural gas over other power generation source fuels. In 2016, we have included approximately $100 million for pre-FID capital expenditures on our Eastern Mediterranean projects. The region is fundamentally short gas and we'll focus this year on finalizing gas sales agreement within Israel and with multiple regional customers. As we progress the technical and commercial readiness of our projects, we are operating with the following principals: First and foremost, ensure that our development concepts match market demand; second, we remain focused on meeting and growing demand for natural gas within Israel, while diversifying our regional market opportunities; and third, we are managing project risk through financing, including the potential involvement of international financial institutions. 
I'd now like to take a couple of minutes and provide an update on our current thinking about the Leviathan development. Along with our FPSO development concept, we are also progressing another design that utilizes a fixed platform to ensure timely first production. The initial development under this fixed platform concept will be anchored by Israeli domestic demand, Jordan power needs and Egyptian industrial demand. While continuing to refine the technical requirements, initial capacity can start at over 1 BCF -- billion cubic feet of gas per day, and is quickly expendable to more than 2 BCF a day. This option provides the most flexibility to match contracted volumes with accelerated development, while retaining the capability to meet existing and growing demand. As you would expect, preproduction capital outlays can be substantially reduced by this design modification, along with the current service cost environment. This will all be firmed up as we move through 2016 securing necessary gas contracts, recosting the final technical project and finalizing project financing to move forward to FID. Additionally, we continue to work with LNG plant owners in the region to secure gas contracts. The combination of our high-quality Eastern Mediterranean reservoirs with idle LNG plants positions us well to be competitive in the global LNG world. 
Now I'll turn the call back over to Dave for closing remarks."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, Gary. We've highlighted this morning how we executed exceptionally well during 2015. We did what we said we would do and then some. We know these are no ordinary times but Noble is no ordinary company. We've outlined the 2016 program today and ens",126,"Thanks, Gary. We've highlighted this morning how we executed exceptionally well during 2015. We did what we said we would do and then some. We know these are no ordinary times but Noble is no ordinary company. We've outlined the 2016 program today and ensures we maintain financial strength and operating capabilities. It provides flexibility to adapt in any environment and positions Noble Energy to build long-term value. We believe the prudent approach is to manage the business with in total cash flow, while keeping our eyes focused on the long-term. How can we say this? Because our diverse portfolio and capabilities have us uniquely positioned to differentially outperform in 2016 and beyond. 
At this time, Debbie, we'll go ahead and open the call to questions."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Operator","[Operator Instructions] And we'll take our first caller, Arun Jayaram with JPMorgan.",12,"[Operator Instructions] And we'll take our first caller, Arun Jayaram with JPMorgan."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Analysts","Dave, I first wanted to ask you, Noble has a lot of strong operating momentum in '16 with the Gulf of Mexico, Wattenberg and the Eagle Ford completions. I wanted to see if you could perhaps give us your thoughts, I know it's early, but the sustaining that",55,"Dave, I first wanted to ask you, Noble has a lot of strong operating momentum in '16 with the Gulf of Mexico, Wattenberg and the Eagle Ford completions. I wanted to see if you could perhaps give us your thoughts, I know it's early, but the sustaining that operating momentum as you think about 2017?"
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Arun, I appreciate the comments, and highlighting the momentum that Gary and his team and actually, the whole organization have put in place and realized as we've goen thorough 15, and what we're seeing already moving into '16. As you look beyond '16 and",297,"Arun, I appreciate the comments, and highlighting the momentum that Gary and his team and actually, the whole organization have put in place and realized as we've goen thorough 15, and what we're seeing already moving into '16. As you look beyond '16 and to 2017, you have to look at the pieces of the portfolio and kind of just think through each one of those and how they are impacted. The Eastern Med for example, it's going to be flat to up, depending on demand. In the Gulf of Mexico, we should see some improvement in '17 versus '16 because you're bringing Isabella back on, we've got Isabella work over here in the first quarter impacting '16. We'll bring that back on, so you'll have impact of Isabella, and then you'll have a full year of Gunflint in '17. West Africa, you'll have the full year of Alba, which has been impacted this year and '16 by the downtime on the compression project. And that should offset decline on word. So West Africa should be flat to potentially up. So the international offshore portfolio give you good sustenance, if you will, underlaying the production basin. Then in the U.S, I would assume the Texas properties will continue to grow in '17. And then at the current type investment levels, you could see some declines in the Marcellus and the DJ. But when you think about '17 overall, the way I think about it, that's kind of 2016 spending level, you probably remain fairly flat. I think a lot of work and the length of time going to go by on looking at where we want to set up the 2017 program before we go too far down the road as to what we'd actually be spending."
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Analysts","That's very helpful as we think about 2017. My follow-up or second question is really regards the Delaware Basin. It looks like you guys will be turning in the sales of about 10 wells. Gary, could you give us a little bit of more details around where comp",75,"That's very helpful as we think about 2017. My follow-up or second question is really regards the Delaware Basin. It looks like you guys will be turning in the sales of about 10 wells. Gary, could you give us a little bit of more details around where completion activity is focused and a little bit about expectations for those wells? And in addition, maybe discuss some offset wells that you've seen in the area?"
292135,321989381,934519,"Noble Energy, Inc., Q4 2015 Earnings Call, Feb 17, 2016",2016-02-17,"Earnings Calls","Noble Energy, Inc.","Executives","Yes, I'd say those wells are spread throughout kind of the core part of the acreage that we're focused on. This year remains a bit more of appraisal delineation well as we bring some of our own completion techniques to the basin. So we're just now bringin",181,"Yes, I'd say those wells are spread throughout kind of the core part of the acreage that we're focused on. This year remains a bit more of appraisal delineation well as we bring some of our own completion techniques to the basin. So we're just now bringing our first 2 completions on this month with those, we're trying 2 different completion techniques. One with hybrid gel frac that's been more typically used in the area, also our first slick water completion in the area. So we'll see how those perform. We'll continue to test some other things this year. I would expect performance relative to historical performance to be up similar to what we've seen as we brought new completion techniques to the Eagle Ford and some history in the Marcellus and the DJ over the years as we continue to refining things. So still a bit early this year to see what we've got, just bringing the first 2 wells on, but excited to get to those on and see how we continue to progress the development of that acreage."
