"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Operator","Good day, everyone, and welcome to the ViacomCBS Conference Call. Today's call is being recorded. At this time, I'd like to turn the call over to Executive Vice President of Investor Relations, Mr. Anthony DiClemente. Please go ahead, sir.",39,"Good day, everyone, and welcome to the ViacomCBS Conference Call. Today's call is being recorded. At this time, I'd like to turn the call over to Executive Vice President of Investor Relations, Mr. Anthony DiClemente. Please go ahead, sir."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Good morning, everyone. Thank you for taking the time to join us for our fourth quarter and full year 2019 earnings call. Joining me for today's discussion are Bob Bakish, our President and CEO; and Chris Spade, our CFO. Please note that in addition to",159,"Good morning, everyone. Thank you for taking the time to join us for our fourth quarter and full year 2019 earnings call. Joining me for today's discussion are Bob Bakish, our President and CEO; and Chris Spade, our CFO. 
Please note that in addition to our press release, we have trending schedules containing supplemental information available on our website. We also have an accompanying slide presentation that you can use in order to follow along with our remarks. 
I want to refer you to the second slide in the presentation and remind you that certain statements made on this call are forward-looking statements that involve risks and uncertainties. These risks and uncertainties are discussed in more detail in our filings with the SEC. 
Today's remarks will focus on adjusted results. Reconciliations for non-GAAP financial information discussed on this call can be found in our earnings release or on our website. 
Now I will turn the call over to Bob."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Good morning, and thank you for joining us for the first ViacomCBS earnings call. It's been less than 3 months since we completed our merger, and I'm pleased to say we're making significant progress integrating and transforming ViacomCBS as we move quickl",2601,"Good morning, and thank you for joining us for the first ViacomCBS earnings call. It's been less than 3 months since we completed our merger, and I'm pleased to say we're making significant progress integrating and transforming ViacomCBS as we move quickly to unlock the full power of this now unified company. This includes organizationally, where we've built a best-in-class management team and consolidated structure; operationally, as we started executing as a combined entity in a meaningful way, including through sales force consolidation or streamline groupings of networks as well as integration of digital assets and capabilities; and financially, where cost synergies are already being realized, and our target is being increased from $500 million to $750 million in annualized run rate cost savings. 
Importantly, this progress is not reflected in Q4, which, given the timing of our close, is a transitional one and overwhelmingly reflects 2 separate companies executing on separate strategies. Chris will cover our Q4 and full year results in detail, but let me highlight a few things. 
First, there are, as you'd expect, a significant set of merger-related items that were a headwind for expenses and cash flow. Second, at the operating level from a revenue perspective, certain lines reflect the impact of challenges that will be mitigated in the combined company. Affiliate is an example here while others, such as ad sales, provide insights into the potential of the company to perform more strongly as we extend capabilities across the portfolio. Lastly, our operating results reflect the impact of legacy content investment decisions at some business units. As I will explain in a few minutes, here, we are evolving our strategy to significantly improve content ROI and free cash flow. 
I'd now like to discuss our strategic vision and priorities for ViacomCBS and what we're going to deliver in 2020, a year where we anticipate delivering revenue growth in the mid-single digits; adjusted OIBDA of $5.8 billion to $6.1 billion; and free cash flow, excluding integration costs, to achieve of $1.8 billion to $2 billion for 2020 with an additional $500 million in free cash flow benefit in 2021. 
Let's start at the top. ViacomCBS is one of the largest content producers and providers in the world. And that is an incredibly exciting and valuable place to be at a time when both consumer and commercial demand for premium content is only growing. We have an unrivaled ability to create value through the media ecosystem and to serve the largest addressable audience globally. We do this by operating our own platforms and by supplying others. 
Taken together, we believe ViacomCBS can be the most important content partner in the industry. Why? Because first and foremost, we have and make an incredible volume of content through our globe-spanning production capabilities, depth of IP ownership and talent relationships and underpinned by our library of more than 140,000 television episodes and 3,600 film titles, all continually refreshed and grown by over $13 billion annual cash content investment. 
In fact, we make content across every genre format, including news, sports and entertainment, both scripted and unscripted. And our television reach extends across 4.7 billion cumulative homes in over 180 countries. 
And we don't just make content. We make hits as evidenced by our #1 positions across broadcast and cable viewing in all key audience demographics and our #2 ranking in tubular social media video views in the media and entertainment category, another clear indicator of the power and appeal of our IP. 
We also have the ability and flexibility to monetize all this content in a variety of models across both owned and third-party platforms, which we believe is a distinct and important competitive advantage. And by serving the largest addressable audience across every segment and platform, we're aggressively creating new opportunities to bring our brands and IP to more audiences, extend franchises and grow revenue streams. 
Now let's talk more specifically about our 3 priorities for 2020: first, maximize the power of our content; second, unlock more value from our biggest revenue lines; and third, accelerate our momentum in streaming. 
First, content. Our content strategy isn't about spending more. It's about better aligning the combined company spending with growth potential and maximizing the value of our content, IP and franchises across our now larger asset base. That means putting the full power of the company behind our biggest priorities. This includes the massive promotional platform that we can exploit for our own benefit. 
Our leadership on and off linear TV, including the largest broadcast footprint in the world and more than 1.5 billion social fans and followers, provides an incredible opportunity to maximize the impact of our biggest priorities from franchises to football, a platform we look forward to deploying, including in support of Super Bowl LV taking place next February. 
But it's more than promotional impact. It also includes focusing on global cross-company franchise management to get the most out of our powerful IP across our brands and platforms. Take Star Trek, as an example, a globally enduring franchise that we will make even bigger. On the heels of Picard on CBS All Access, which broke our records for total streams and subscriber sign-ups, we're now taking Star Trek franchise and extending it across the house. Building on Discovery and Picard, we now have 2 additional series in production at All Access and Nickelodeon and 2 more series in development, plus a series of Picard novels being rolled out at Simon & Schuster and a highly anticipated new Star Trek feature at Paramount. 
Very importantly, we're also maximizing the power of our content by applying more rigor to managing our content mix, investment and returns. In fact, we see this as a significant opportunity to improve some of the cash softness you saw in Q4 and full year 2019. 
In 2020, that means prioritizing content investment in streaming and studio production, both of which are growth areas. At the same time, our linear TV content spend levels will remain consistent with last year, and effectiveness will increase as we shift the mix within networks and increase cross-company utilization to improve ROI. 
To demonstrate this strategy at work, I'd like to focus on Showtime, a powerful and important brand with culture-defining hits but a business that consumes significant working capital in 2019. Make no mistake, high-end scripted programming enhanced by Billions, Shameless and Homeland will continue to be a key pillar of the brand, but by shifting some of the content mix, including through new uses of ViacomCBS brands, we can attract subscribers in a more cost-effective way. 
Take VH1's RuPaul Drag Race, for example. With a large and loyal following, we believe this franchise will be additive to Showtime subscriber dynamic, which is why we will air a special new season of RuPaul's Drag Race All Stars on Showtime on a first-window basis. We're also confident this move will further improve the already strong ROI of this franchise, and we see an even bigger opportunity to grow Showtime subs by making better use of its Plex channels, some of which are currently underutilized. 
To that end, we will be rebranding and relaunching Showcase as Show BET this summer, featuring African-American scripted series from Showtime and BET as well as popular movies and specials. We see this as a compelling value creation play that will allow us to benefit from the growing demand for premium African-American content across platforms. 
This brings me to our second strategic priority for 2020, unlocking more value from our biggest revenue lines. With the expanded ViacomCBS asset base, we see a significant opportunity to drive growth of our own platforms, benefiting affiliate and ad revenue. This larger asset base, combined with the licensing pullback of some of our competitors, also sets the stage for growth in our content licensing and studio production businesses. 
Take distribution. ViacomCBS, with leading broadcast and entertainment brands and strength in long, local news and sports, is a must-have for any distributor. And by working with partners to deepen and extend our relationships through advanced advertising, broadband products and more, we can continue to grow share, a strategy that will drive growth in the face of macro trends within the industry. 
In fact, we've already seen the benefit of our combined portfolio with the recent renewal of our carriage agreement with Comcast, which, by the way, brings CBS All Access to set-top boxes for the first time. And it's not just TV. With a diverse and growing theatrical slate from Paramount, we are critical to theaters and the broader film distribution ecosystem, too. Q4 may have been soft for Paramount, but it came after 8 consecutive quarters of year-over-year improvement. 
 
And just look at the huge opening of our current film Sonic, which did approximately $70 million last weekend in the U.S. and Canada alone, and became the biggest opening ever for a video game adaptation. And we couldn't be more excited for Q2's upcoming and highly anticipated titles, including A Quiet Place Part II, Top Gun: Maverick and the next Spongebob movie, Sponge on the Run. 
So ViacomCBS is a must-have partner for all types of distributors. No question. 
We're also a must buy for advertisers. Our leadership in U.S. reach across linear and digital combined is clear. Our advanced advertising capabilities continue to scale. They are in high demand and were a key driver of our domestic cable networks ad growth in Q4 and 2019. 
Among other things, this sets us up for a strong upfront especially as we apply Viacom's advanced ad business across CBS' massive audience reach and as we continue to expand our premium digital video inventory, which is already amongst the largest in the industry. 
In content licensing too, ViacomCBS is a critical partner. I mentioned before the extensive library of IP we now have. And importantly, with a single content licensing sales force now in place, we can extract incremental benefit through the packaging of film and television, tailoring offerings to better meet client needs, helping take share while simultaneously being able to support our owned and operated platforms in both linear and streaming. 
In content licensing, we're also focused on continuing to unlock the value of our quickly scaling third-party studio production business. While there are some working capital headwinds in this business in 2020, this is a fundamentally profitable business that we expect to deliver $1.3 billion in revenue for the year with double-digit margins and virtually no risk. 
It also allows key franchises to reach more consumers and serves as a component of a multi-faceted franchise development and growth strategy. And since most of this business is essentially a rental model versus a sale, it also enables us to grow our content and IP library for the long term in an economically efficient way, which means we're also building asset value. Put it all together, and you'll begin to see why we believe ViacomCBS can become the most important content partner in the media ecosystem. 
Finally, our third strategic priority for 2020 is to accelerate our momentum in streaming. Let me explain how we're approaching the opportunities in the space. Very importantly, it starts with building on the unique and strong foundation we already have in streaming. 
In ad supported, we have the leading free streaming TV service in Pluto TV, with our 22 million monthly active users in the U.S., up 75% year-over-year. And we expect to exit 2020 with approximately 30 million MAUs domestically. 
In pay, our subscription offerings account for more than 11 million domestic subscribers, up 50% year-on-year. And we expect this to grow to approximately 16 million subscribers as we exit 2020. The growth we've achieved so far is overwhelmingly in the U.S., but we're making early strides to expand internationally. Pluto is already in the U.K., Germany, Austria and Switzerland, and it's launching in Latin America next month. 
On the pay side, All Access is available in Canada and Australia, and our Paramount Plus and products are also live in numerous territories. But our streaming foundation is not just usage. It's also financial. In 2019, our domestic streaming and digital video business, which includes subscription revenue and digital video advertising, had approximately $1.6 billion revenue. We see this as a key metric for ViacomCBS and anticipate it growing between 35% and 40% this year with relatively modest incremental operating expenses. 
Of course, the opportunity is much, much larger. And in pursuing that opportunity, ViacomCBS will take a differentiated approach that builds on our running start, plays to our strength and fulfills unmet audience and partner needs. 
Our going-forward approach to streaming is rooted in the belief that the streaming world will evolve similarly to the linear world. That means it will have free, broad pay and premium pay segments. And just like in the linear world, we'll have streaming product for each. By having robust offerings in each segment, we will also have the ability to migrate consumers across them through promotion and bundling, which creates advantages in subscriber acquisition, retention and lifetime value. 
Our free offering is Pluto TV, and our premium pay offering is Showtime OTT. To complete our portfolio, we will take CBS All Access and expand it to be a robust and compelling offering to serve the broad pay streaming segment. This offer will reaffirm and expand the value of entertainment, news and sports content through on demand and live experiences for audiences around the world, built on the foundation of CBS Access, including the technology, content and subscriber base, adding substantial content assets in film and television, plus the power of world-renowned brands to create, in effect, a combined House of Brand product. 
More specifically, we will add significant content from Nickelodeon, Comedy Central, MTV, BET and Smithsonian, in addition to popular films from the Paramount library, and we will do this at scale to the tune of approximately 30,000 episodes of TV and up to 1,000 movies. This differentiated offering will provide the powerful combination of live linear via over 200 local CBS stations plus on-demand content spanning news, sports, films, drama, reality, kids and more with a global platform and infrastructure from which to market and scale it. 
Importantly, know that we have designed this offering to be compatible with the evolving distribution landscape. We see it as a value-creating opportunity to further broaden our partnerships with traditional distributors akin to our recent Comcast relationship expansion to CBS All Access. 
And we also see a robust offering for distributors in the broader OTT space, including mobile. Obviously, we'll be sharing much more information in the months ahead, but we're already hard at work across tech, content, branding, marketing and more to bring this evolved product to life, and we will soft launch the product later this year. 
As we execute on each of our priorities for 2020, maximizing the power of our content, unlocking new value from our biggest revenue lines and accelerating our momentum in streaming, we are positioning ViacomCBS to deliver significant shareholder value. At the same time, we're making nonoperating moves to unlock meaningful value. These include the divestiture of noncore assets like the sale of BlackRock, which we are in the market with as we speak, in addition to other opportunities we're currently evaluating. The proceeds of these transactions will be used to delever our balance sheet, buy back stock and further strengthen the financial position of the company. 
With that, I'll turn it over to Chris to report on our fourth quarter and full year results and to provide detailed 2020 guidance."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Thank you, Bob, and good morning, everyone. It's great to be here for our first ViacomCBS earnings call. As you know, our merger was effective December 4. So our fourth quarter and full year 2019 results largely reflect what Viacom and CBS would have de",1900,"Thank you, Bob, and good morning, everyone. It's great to be here for our first ViacomCBS earnings call. 
As you know, our merger was effective December 4. So our fourth quarter and full year 2019 results largely reflect what Viacom and CBS would have delivered as a separate company. 2020 will express the power of our combination with some of the greatest assets in media and an efficient growth strategy underway, we are strongly equipped to capitalize on our position as a preeminent global content company. And by maximizing free cash flow from our traditional businesses while prudently investing in our growth areas, we will create long-term value for our shareholders and our stakeholders. 
First, I'm going to outline our reporting segments and key revenue types. Then I will give you more details about our fourth quarter and full year 2019 results. Finally, I will provide further context about our 2020 guidance and capital allocation strategy. 
As you can see in our earnings presentation, ViacomCBS comprises 4 business segments: TV Entertainment, Cable Networks, Filmed Entertainment and Publishing. We are also presenting 5 key revenue types: advertising, affiliate, content licensing, theatrical and publishing. And we are providing a breakdown of revenue by type within each of our business segments. 
In addition, given the increased prominence of our streaming services, we are giving greater visibility into their performance by providing domestic revenue, subscribers and monthly active users for our fast-growing streaming and digital video business. 
Now let me give you more details about our fourth quarter results.  Q4 of 2019 was a transitional quarter. As a result, we had several merger-related adjustments. They include $589 million in programming charges, resulting from an evaluation by new management of our content strategies for the now combined company; $268 million in restructuring charges related to our synergy initiatives; and $191 million in other merger-related costs. 
In addition, our fourth quarter operating results were primarily affected by several items, including declines in the pay TV universe and legacy Viacom rate resets, lower political spending following record results in 2018, investments in programming and the timing of content licensing sales. Importantly, as Bob mentioned, we believe these areas of impact will be substantially mitigated in the combined company as we evolve our strategy to benefit from our collective asset base. 
We also delivered growth in a number of key areas during the fourth quarter. Affiliate revenue increased 1% despite declines in the pay TV landscape. The growth was driven by retrans and reverse comp, which was up 25% and our subscription streaming revenue, which included a record quarter for subscriber growth at CBS All Access and a record month in December for streaming sign-ups at Showtime. 
At the same time, our domestic Cable Networks advertising revenue was up a strong 9%, benefiting from Pluto, which is an integral part of our advanced advertising offering. So you can see the advantages of our streaming strategy across our company as these services continue to scale. 
On a full year basis, our 2019 revenue showed healthy gains. We delivered total revenue growth of 2% with increases in advertising, affiliate and content licensing. 
Advertising was up 2% driven by CBS' broadcast of Super Bowl LIII and the NCAA Final 4 and championship game as well as strong growth in digital advertising, led by Pluto and CBS All Access. This growth was somewhat offset by FX headwinds as well as lower political advertising. 
Affiliate revenue grew 3%, benefiting from a 20% increase in retrans and reverse comp as well as strong growth in subscription streaming revenue, which offset linear declines in the pay TV ecosystem. And content licensing was up 5% driven by growth in production for third-party streaming platform from our CBS and Paramount television studios as well as the licensing of our library programming. 
In addition, our domestic streaming and digital video revenue in 2019, which includes subscription revenue and digital video advertising, increased approximately 60% to $1.6 billion with growth across Pluto, CBS All Access and Showtime OTT. Our solid end-of-year performance across these 3 key services is a strong starting point for 2020 and provides the necessary momentum to scale the future growth of these businesses. 
Turning to free cash flow. Our 2019 adjusted free cash flow was $1.24 billion, which excludes $366 million of restructuring and merger-related payments. These results were affected by higher content investments across our businesses, including more original series produced for our own platform as well as for third parties and the expansion of a film fleet. 
In addition, we had higher cash taxes of $437 million in 2019, including $260 million that was driven by tax regulations finalized in 2019 and the absence of the cash tax benefit that we had in 2018. 
Now let me go into more detail about our 2020 outlook. As you heard in our first full year as ViacomCBS, we expect to grow across key metrics with total revenue up mid-single digits, adjusted OIBDA in the range of $5.8 billion to $6.1 billion and adjusted diluted EPS from continuing operations in the range of $5.15 to $5.50. 
Our 2020 outlook also assumes the realization of about $250 million of our $750 million of cost synergy target before consideration of onetime costs to achieve them. Our new target came after 5 months of detailed work on our integration program. We now see that we will achieve more than the $500 million that we identified during our due diligence period from incremental opportunities across areas where Viacom and CBS had the most overlap, namely duplicative organizational areas, vendor sourcing and, to a lesser extent, real estate consolidation. 
We expect to achieve our cross-synergy target over 3 years, with an incremental $350 million in 2021 and the balance of $150 million to be substantially realized in 2022. 
For 2020 adjusted free cash flow, we have line of sight to significant improvement, which will enable us to achieve adjusted free cash flow in the range of $1.8 billion to $2 billion. The growth in free cash flow will be fueled by the key revenue drivers we see this year, including retrans and reverse comp as well as political advertising from the presidential election. 
We will also drive free cash flow by strategically reprioritizing our content spending to high-growth areas across our businesses, which will substantially improve our working capital. And we anticipate a cash benefit of approximately $200 million from the $250 million in cost synergies that we expect to deliver this year. 
In 2021, there are several items that will drive approximately $500 million of additional free cash flow. They include the tailwind from continued strategy driven working capital improvements, further realization of merger integration synergies and the benefit of having the Super Bowl, partly offset by the absence of political. 
Now let me give you more detail on our 2020 revenue drivers. We expect to deliver increases across all 4 of our segments and all 5 of our revenue types in 2020. 
In advertising, excluding the Super Bowl and political spending, we anticipate domestic advertising revenue to grow in the low single digits as we go-to-market with expansive U.S. reach across linear and digital platforms, scaled advanced advertising and ease of buying across our portfolio. In addition, political spending is shaping up to be a record, which will further lift our results.
In affiliate, we expect our domestic revenue to grow in the low single digits as we go-to-market with our unified broadcast and cable portfolio. We see continued strength in retrans, reverse comp and our subscription streaming services on a combined basis, which will more than offset pay TV pressures. 
In content licensing, 2020 is shaping up to be a good year. We will benefit from our deal to license South Park, and we will see more opportunities to leverage our vast library, bundle our film and TV programming for domestic and international licensing and ramp up production for third parties, backed by the growing capabilities of our studios as others pull back from the marketplace, leading to greater demand for premium content. 
In theatrical, we're thrilled with Sonic, and we feel great about our upcoming expanded film slate. 
And in publishing, we have a strong lineup of titles from best-selling big name authors, including Stephen King, Jerry Seinfeld and Ruth Ware. 
Looking at metrics beyond our reported financials, we are guiding on domestic streaming and digital video revenue, which we expect to increase by 35% to 40% in 2020, off a base of $1.6 billion in 2019. This assumes domestic streaming subscribers reach approximately 16 million and domestic Pluto MAUs reach approximately 30 million by the end of the year. 
It is important to review our 2020 quarterly cadence. This year's first quarter will be compared against last year's results, which included the Super Bowl. In the second quarter, we will realize the licensing revenue for South Park. In the third quarter, affiliate renewals that we've already completed will take effect, which will give a lift to our revenue. And in the fourth quarter, we anticipate we will have what is already looking to be a record performance for political advertising. 
Turning to capital allocation. We ended 2019 with $18.7 billion of debt. When you take into account the $750 million of full run rate merger-related cost synergies, our debt-to-adjusted OIBDA ratio calculates to 3x. Excluding the synergies, it was 3.4x. 
Looking forward, we remain committed to our investment-grade rating with a target of achieving a leverage ratio of 2.75x taking these synergies into account. 
As Bob noted, we continue to make progress on the sale of BlackRock. We have completed the initial preparation work with CBRE and are in the market. We anticipate the sale to close in 2020, and we expect to use the proceeds from this transaction for a mix of debt reduction and opportunistic share repurchases. 
Since the merger closed, we have declared a quarterly dividend of $0.24 per share and repurchased 2.5 million shares of our stock. As the year progresses, we will continue to evaluate the use of excess cash for opportunistic share buybacks. 
In regard to M&A, we remain focused on our transformational ViacomCBS deal, and we'll only consider acquisitions that are accretive and tightly linked to our strategy. This disciplined approach is exemplified by our agreement to buy 49% stake in MIRAMAX for $375 million, which gives us exclusive long-term distribution rights to MIRAMAX's catalog of 700 titles, including a number of award-winning films and will enable us to further maximize our programming library. 
So in summary, ViacomCBS is well positioned to grow for the long term. We are maximizing cash flow from our legacy businesses while driving growth in streaming and expanding our reach to new audiences. We now have an even stronger position in the pay TV landscape as well as in advertising, particularly in advanced advertising. 
In 2020, we will begin to reap the returns from the investments we have already made especially in film and our streaming offering. So as we continue to execute on our growth strategy, we will grow free cash flow, capitalize on the benefits of our combination and create value for shareholders. We are poised for a strong year in 2020, which will deliver growth across our unified company and set us up for consistently strong performance in the years to come. 
With that, we can open the line for questions."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Operator","[Operator Instructions] And our first question will be coming from the line of Alexia Quadrani with JPMorgan. .",18,"[Operator Instructions] And our first question will be coming from the line of Alexia Quadrani with JPMorgan. ."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Analysts","Just 2 questions. First, looking at your guidance for 2020 that you provided, I'm curious about how much conviction you have in those numbers? I mean, you've had a little bit of time since the merger closed. And I'm wondering if you feel that this is real",74,"Just 2 questions. First, looking at your guidance for 2020 that you provided, I'm curious about how much conviction you have in those numbers? I mean, you've had a little bit of time since the merger closed. And I'm wondering if you feel that this is really a conservative number? And just trying to get a sense of we're at the bottom here for the estimates for 2020? And then I have a follow-up."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Yes, sure, Alexia. This is Bob. We've done a lot of work since the close, and we have absolute conviction in our guidance. As Chris articulated in her prepared remarks, as we look at 2020, we see specific catalysts as the year unfolds. So yes, we feel ver",68,"Yes, sure, Alexia. This is Bob. We've done a lot of work since the close, and we have absolute conviction in our guidance. As Chris articulated in her prepared remarks, as we look at 2020, we see specific catalysts as the year unfolds. So yes, we feel very good about our guidance on the top line, on the earnings side and on the adjusted free cash flow side."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Analysts","And then just a follow-up on your comment about investment spending, content spending in general. You have, obviously, a lot of assets that you're investing in with CBS All Access, Showtime. Just really focusing more on Showtime, I guess, how do you balan",77,"And then just a follow-up on your comment about investment spending, content spending in general. You have, obviously, a lot of assets that you're investing in with CBS All Access, Showtime. Just really focusing more on Showtime, I guess, how do you balance where you're going to put the content spending or investment spending in? And how are you thinking about Showtime specifically in terms of what's the right amount of content spend for that service?"
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Yes. So as you said, that's actually 2 part, that makes the 3-part question. But let me take Showtime in talk about the general question. Look, over the years, Showtime has made strong progress elevating its brand, deepening its original programming lin",769,"Yes. So as you said, that's actually 2 part, that makes the 3-part question. But let me take Showtime in talk about the general question. 
Look, over the years, Showtime has made strong progress elevating its brand, deepening its original programming lineup, expanding its reach through OTT. That said, it was a working capital headwind for the company in '19. And the time is right to improve ROI by evolving that programming mix. 
To be clear, Showtime will continue to be an important home of scripted shows like Billions, Homeland, The L Word and Penny Dreadful. And the investments we made in 2019 will clearly pay dividends in 2020. At the same time, Showtime does have traction in other formats, shows like and Miro and Circus, and we see an opportunity to lean more in this direction. And there are new ViacomCBS assets to bring the table, starting with RuPaul and with more to come. Also, Bellator Alignment's a natural fit with Showtime's combat sports positioning and I believe a compelling value creation opportunity in its own right. 
And the Show BET Plex rebranding that we talked about, we think that's a home run in attracting incremental subs. So it's really a multifaceted approach to improving content ROI here. 
Beyond that, it is worth noting that there are some market dynamics in '20 which should be positive for Showtime. As you know, some competitors have lost key distributors. That should take -- Showtime take share, particularly in linear. As we mentioned, OTT momentum has been picking up, strong sub growth in the past 2 months, and slightly longer-term ViacomCBS broader streaming strategy will be additive to Showtime subs over time as it introduces a new consumer funnel. So we're excited about the next leg of journey of this culture-defining brand, and we look forward to it growing its contribution to ViacomCBS. 
Now just quickly in terms of how we decide where to put the product. Let me start with a high-level reminder of what our strategy is and that's to maximize the value of our content by reaching the largest addressable audience. And that's across every segment of platform using our assets and others. 
There's 4 reasons why this is the right strategy for ViacomCBS: first, it makes the most of our greatest strength, which is our content engine and our place in the content industry, which is an industry that's growing; second, it allows us to build on our leadership positions across segments, including genres, demos, formats, while giving us new opportunities to grow brand franchises and audience; third, it allows us access to the largest potential revenue pool, and that's key to balancing adjusted free cash flow delivery and asset value creation; and fourth, it gives us flexibility to adapt as the market and consumer habits continue to evolve. 
So how do we decide what goes where? Let me start with a key fact. The depth and strength of our talent base means we make must-watch content for all platforms. That said, we do have to decide where things go, and we have 3 filters that guide that: we look at financial impact, we look at strategic impact, and we take into account some partnership considerations. 
Now as you think about that, there are several other things I want to keep in mind. That starts with where we have strength, whether it's a franchise, maybe Mission Impossible or a genre like procedurals, you'll increasingly see us not license exclusively to third parties in the U.S. We do look at these things across the house, and we have a content council in place to help evaluate opportunities and make recommendations. And we look at every content decision as just one window in time. These are assets we own, and we expect to monetize them in different ways in different places over time. 
Quickly, an example, Nickelodeon. You know it's the #1 kids brand, big hits like Spongebob. The reality is our linear platform only reaches 40% of kids today, but we can reach beyond that. So what we're doing as an example with Nick is we're putting a spin-offs of Spongebob on Netflix. That will drive direct earnings but also connect these characters with new fans, benefiting the franchise and related businesses like consumer products or future theatrical films. And ultimately, the IP reverts back because remember, it's a rental, not a sale. 
So look, we give a lot of thought to this. We feel great about our strategy, both specifically for Showtime and in general, and you'll see us deliver value in it in 2020 and beyond."
27763231,651882925,1915514,"ViacomCBS Inc., Q4 2019 Earnings Call, Feb 20, 2020",2020-02-20,"Earnings Calls","Paramount Global","Executives","Thanks, Alexia.",2,"Thanks, Alexia."
