"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Operator","Welcome to the Wynn Resorts Fourth Quarter 2019 Earnings Call. [Operator Instructions] This call is being recorded. If you have any objections, you may disconnect at this time. I will now turn the call over to Craig Billings, President and Chief Financi",47,"Welcome to the Wynn Resorts Fourth Quarter 2019 Earnings Call. [Operator Instructions] This call is being recorded. If you have any objections, you may disconnect at this time. 
I will now turn the call over to Craig Billings, President and Chief Financial Officer. Sir, you may begin."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Executives","Thank you, operator. Good afternoon, everyone. With me today in Las Vegas are Matt Maddox and Marilyn Spiegel. Also on the line are Ian Coughlan, Ciarán Carruthers, Frederic Luvisutto and Brian Gullbrants. I want to remind you that we may make forward-",68,"Thank you, operator. Good afternoon, everyone. With me today in Las Vegas are Matt Maddox and Marilyn Spiegel. Also on the line are Ian Coughlan, Ciarán Carruthers, Frederic Luvisutto and Brian Gullbrants. 
I want to remind you that we may make forward-looking statements under safe harbor federal securities laws, and those statements may or may not come true. 
I will now turn the call over to Matt Maddox."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Executives","Thanks, Craig, and welcome, everyone, to our fourth quarter conference call today. To kick it off, I'd like to start in Macau. So we are currently focused almost solely on the health and safety of our employees, our customers and the Macau community at la",718,"Thanks, Craig, and welcome, everyone, to our fourth quarter conference call today. To kick it off, I'd like to start in Macau. So we are currently focused almost solely on the health and safety of our employees, our customers and the Macau community at large right now in Macau. I'd like to commend the government of Macau and China, in fact, for the quick and decisive action that they take and continue to take to contain the coronavirus. We're in daily conversations with the government, has been extremely transparent and we -- they have been terrific partners with us as we focus on the safety of everyone in Macau. 
In fact, on February 5 at midnight, we work closely with the government of Macau and all of the operators in Macau to cease our casino operations at midnight on February 5. It was a controlled and organized closure of the casino. We do still have our hotel and a couple of restaurants opened for the few remaining guests that are in Macau. But during this time, while the casino is closed, our operating expense burn rate is roughly $2.4 million to $2.6 million a day, and that's largely comprised of payroll to our 12,200 employees. 
Looking back at the fourth quarter, we generated $347.7 million of EBITDA. And like the past quarters, we experienced quick growth in core mass, coupled with compression in the VIP segment. As we reported on the third quarter, October was actually quite strong, generating EBITDA of a little over $4 million a day. But we began to see deceleration, leading up to the 20th year celebration handover of Macau back to China in mid -- on December 20, just like the entire market. However, while it's a short period of time, we did notice that beginning on December 23 through January 10 in a somewhat normal operating environment, our business jumped right back to $4 million a day in EBITDA between the 2 properties on a normalized basis. Las Vegas, we made $80 million in EBITDA, with a $20 million negative hold impact during the quarter. On a full year, just to put it in perspective, in 2019, our volumes were down roughly 30% in 2019 compared to all of 2018, and that contributed to more than a $50 million decline in EBITDA year-over-year. 
Our domestic business continues to be up in the casino and in non gaming. RevPAR was up over 3%, in the fourth quarter, and our retail revenues were up double digits. We're excited about 2020 in Las Vegas. We have a 430,000 square foot convention center that's opening in weeks to great fanfare. We have 3 new restaurants that will be more social dining focused and high energy that will be opening throughout 2020, and we'll begin the remodel of Wynn Las Vegas, the 2,700 rooms here in the summer of this year and completing before the end of 2020. So we have a lot going on in Las Vegas, and we feel really good about all of the segments of our business as we continue to monitor the Far East segment as it relates to Las Vegas. 
Looking at Encore Boston Harbor. We doubled our EBITDA from the third quarter to the fourth quarter to $15 million. Our Table Games business remains healthy. We opened and Table Games is healthy, and it continues to grow and to be quite strong, actually. And all of the programs that we're putting in place for our slot win, we launched the Wind Rewards program, which is a first for us in North America, which is a tiered card program, we're starting to see those things work in at Encore Boston Harbor. In fact, our win per unit on the slot was up a little over 14% compared to the third quarter, and we're continuing to see incremental growth on the floor. In 2020, we're focused on continuing to match our food and beverage concepts with our customers. So destination dining for the overnight visitors as we're ramping our hotel business there and providing more quick-serve options for the daily visitors. So we feel good about the progress that we're making at Encore Boston Harbor as we continue to ramp that property throughout 2020. With that, I'll turn it over to Craig."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Executives","Thank you, Matt. As noted in our release, our Macau operations delivered adjusted EBITDA of $347.7 million on $1.1 billion of operating revenues. The quarter was characterized by strength in mass with combined property win in the mass segment, up 6% year-",608,"Thank you, Matt. As noted in our release, our Macau operations delivered adjusted EBITDA of $347.7 million on $1.1 billion of operating revenues. The quarter was characterized by strength in mass with combined property win in the mass segment, up 6% year-over-year. Our results in Macau were positively impacted by higher than normal direct VIP hold percentage, which increased EBITDA by approximately $17.5 million from a normalized level with the hold impact weighted more heavily to Wynn Macau at approximately $12.5 million. The team in Macau has done a great job of controlling costs at both properties. At Wynn Palace, our operating expenses, excluding taxes, were down both year-over-year and sequentially, which drove a 40 basis point increase in normalized EBITDA margin compared to Q3 despite the top line pressure experienced market wide. At Wynn Macau, OpEx was flat year-over-year and sequentially, despite incremental payroll expense incurred to up the Lakeside casino. We are well prepared to drive strong operating leverage when the market returns to normal. Our Las Vegas operations produced adjusted EBITDA of $80.1 million in the third quarter on operating revenue of $368.8 million. Our results were negatively impacted by lower table in both baccarat and domestic tables, costing us about $20 million of EBITDA, as Matt mentioned. While baccarat was soft year-over-year on a tough comp, we saw 4% growth in non-baccarat table drop and slot handle. On the hotel side, RevPAR increased approximately 3% year-over-year to $288, driving $120.3 million of hotel revenue. Bad debt expense in Las Vegas was $4.1 million compared to $1 million in the prior year quarter, costing us $3 million in comparable EBITDA. The team in Las Vegas also did an excellent job controlling costs in the face of upward pressure on payroll, with operating expenses, excluding tax and bad debt, down slightly year-over-year. We spent approximately $49 million in project costs in the group space at Wynn Las Vegas in Q4 '19, taking our spend to date to roughly $351 million. Construction is complete and the expansion is slated to open in a few weeks. Encore Boston Harbor produced $15.3 million in EBITDA and $169.3 million in operating revenue. Table Games hold was in the normal range. As Matt mentioned, we have a number of initiatives in play in Boston designed to drive revenue growth, and we expect those initiatives will bear fruit over the course of 2020. We have also carefully managed our expense base there and operating expenses, excluding gaming tax in Boston were down approximately 11% quarter-over-quarter. We anticipate making additional investments in the property throughout the year, particularly in food and beverage. But we are not yet ready to quantify the budget for those initiatives, we expect they will be relatively modest. 
Turning to the balance sheet. During the quarter, we successfully completed a $1 billion 10-year senior notes offering in Macau with strong support from Asia-based long-term investors. We intend to use the proceeds from the notes offering to repay a portion of our term loans in Macau. As a result, this will reduce our senior secured debt and related leverage ratio, while extending our maturity profile at an attractive rate. We ended the quarter with total debt at $10.4 billion, inclusive of the $1 billion of recently issued Macao We also had total cash and investments of $2.36 billion, including approximately $1.8 billion at Wynn Macau, and total company-wide revolver capacity of $1.25 billion. Our liquidity position, particularly in Macau is very strong. Finally, during the quarter, we returned over $100 million to shareholders through our quarterly dividend payment. 
With that, we will now open up the call to Q&A. Operator?"
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Operator","[Operator Instructions] Our first question comes from Carlo Santarelli from Deutsche Bank.",12,"[Operator Instructions] Our first question comes from Carlo Santarelli from Deutsche Bank."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Analysts","I hate to be generic and more general. But if you can, just big picture, how do you guys think about things here in the near-term? And certainly appreciate the color, Matt, on kind of the cost per day here during the closure. How does things look over the",79,"I hate to be generic and more general. But if you can, just big picture, how do you guys think about things here in the near-term? And certainly appreciate the color, Matt, on kind of the cost per day here during the closure. How does things look over there at present? What are you hearing in terms of the potential to reopen after the And most importantly, what do you foresee kind of on the back end of this?"
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Executives","So Carlo, I think it's a little early to try to say when exactly we will reopen. We are, again, the team on the ground is working with the government on a daily basis and watching very carefully if there will be any continued outbreak of the virus. And so",209,"So Carlo, I think it's a little early to try to say when exactly we will reopen. We are, again, the team on the ground is working with the government on a daily basis and watching very carefully if there will be any continued outbreak of the virus. And so far, we feel like things are fairly well contained, and we're just watching it very carefully. In terms of Macau, in general, I think the way we look at it is there's been so much investment in the region and all the new infrastructure that was just coming to fruition with the high-speed rail coming into Macau the light rail launching, and it was really set up for a quite extraordinary 2020. We were quite excited about it. So I'm not -- I don't want to predict when operations will be back to normal. They will be eventually. We're not exactly sure when. But Macau is set up for a really great rebound. Tourism was 1 of the first things that rebound in events like this because people want to get out and move around and get back to normal. So we do feel good about the long-term aspect of Macau as soon as the virus is completely contained."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Operator","Our next question comes from Joe Greff from JPMorgan.",9,"Our next question comes from Joe Greff from JPMorgan."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Analysts","I mean, there's a lot of uncertainty in Macau, and I appreciate your comments on it. Can you spend a little bit of time, what you're seeing from that Far East player going into Las Vegas? Can you share with us maybe your experience this past Chinese New Y",73,"I mean, there's a lot of uncertainty in Macau, and I appreciate your comments on it. Can you spend a little bit of time, what you're seeing from that Far East player going into Las Vegas? Can you share with us maybe your experience this past Chinese New Year? I know the -- that segment has been challenged for a while, as you alluded to a couple of different times on this call."
3449701,653035529,1902133,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",2020-02-06,"Earnings Calls","Wynn Resorts, Limited","Executives","We don't really comment mid-quarter on what really happened during the quarter. But so far, so good. We had our Far East come in. We had a party. We've taken appropriate precautions. The Far East to our they can't get back to China. And so they are travel",99,"We don't really comment mid-quarter on what really happened during the quarter. But so far, so good. We had our Far East come in. We had a party. We've taken appropriate precautions. The Far East to our they can't get back to China. And so they are traveling from 1 location to another location. And so if they were here they may have gone to another casino, and we expect them to come back as they continue to play. But clearly, based upon the results, you can see from the fourth quarter, it's still a very bumpy market."
