"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Operator","Good morning. Welcome to Noble Energy's Fourth Quarter 2009 Earnings Conference Call. [Operator Instructions] I would now like to turn the call over to Mr. David Larson. Please go ahead, sir.",31,"Good morning. Welcome to Noble Energy's Fourth Quarter 2009 Earnings Conference Call. [Operator Instructions] I would now like to turn the call over to Mr. David Larson. Please go ahead, sir."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Executives","Good morning, everyone. Welcome to Noble Energy's Fourth Quarter and Year-End 2009 Earnings Call and Webcast. I'd like to start out today with a few introductions. On the call, we have, Chuck Davidson, Chairman and CEO; David Stover, President and CEO; an",344,"Good morning, everyone. Welcome to Noble Energy's Fourth Quarter and Year-End 2009 Earnings Call and Webcast. I'd like to start out today with a few introductions. On the call, we have, Chuck Davidson, Chairman and CEO; David Stover, President and CEO; and Ken Fisher, our new CFO.The agenda for today will include some opening comments by Chuck and review the financial results for the quarter, as well as discuss our guidance and capital outlook. Dave will then talk about operating results for the quarter and highlights of our activity levels in 2010. Ken will be available to address any financial topics during the Q&A session. As usual, we'll leave time for Q&A at the end and try to wrap up the call in less than an hour. Should you have any questions that we don't get to, please feel free to give us a call, and we'll do the best we can in answering them.We hope everybody has seen both of our news releases that we issued this morning, one announcing our fourth quarter and full year results and the other covering our 2010 guidance. Later today, we expect to be filing the 10-K with the SEC, and it will also be available on our website.I want to remind everyone that this conference call does contain projections and forward-looking statements based on our current views and most reasonable expectations. We provide no assurances on these statements as a number of factors and uncertainties could cause actual results in future periods to differ materially from what we discuss. You should read our full disclosures on forward-looking statements in our latest news release and SEC filings for a discussion of all of our risk factors that influence our business.We'll reference certain non-GAAP financial measures today, such as adjusted net income or discretionary cash flow. When we refer to these items, it's because we believe they are good metrics to use in evaluating the company’s performance. Be sure to see the reconciliations in our earnings release tables. With that, let me turn the call over to Chuck."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, David and good morning, everyone. I thought maybe it would be helpful to step back a bit as we open this call up and take a big picture look at 2009. There certainly are a number of things to reflect upon. It's certainly easy to predict -- forget",1968,"Thanks, David and good morning, everyone. I thought maybe it would be helpful to step back a bit as we open this call up and take a big picture look at 2009. There certainly are a number of things to reflect upon. It's certainly easy to predict -- forget the predicament all of us were facing at this time a year ago, probably because most of us has spent all year trying to forget them. But in reflection, I believe we at Noble Energy made some of our best decisions ever as we entered into 2009, decisions that were certainly not made easily and not without pain.First of all, we knew a year ago at this time that we are experiencing an incredible run of exploration success. Success that was delivering formidable inventory of major projects to us. These projects certainly have the potential to bring huge growth to our company over the next decade. I think second at that time, it was clear that we were bearish on U.S. natural gas. As a result, it made no sense for us to spend a lot of money drilling up our U.S. gas inventory in the environment that we face. So at the beginning of last year, we cut capital. We cut it hard. Initially from $2.3 billion in 2008 to $1.6 billion. And later, we lowered our 2009 budget to $1.4 billion. And then we held the line. Actually ending 2009 at $1.3 billion. Hardest hit with these reductions were our U.S. onshore programs, which suffered close to a 40% cut in organic spending last year from the 2008 level.Looking back, I believe we would make these calls over and over again. These decisions kept us positioned well to execute our major project program. We're able to generate free cash flow for the year, strengthen our balance sheet, ending with a debt-to-book capital ratio, net of cash, of 14%. And we retained substantial financial firepower, which opened the door to make, what I believe, was a great acquisition at the end of the year. So I think, we can't be happier with where we are today.Of course, the offset was that we had to take a time out on growth. Onshore in the U.S., even with the severe capital cuts, we are able to grow our volumes led by our liquid-rich Wattenberg field. We also increased our onshore footprint, adding to our large acreage positions and increasing our core Wattenberg and the growing DJ Basin opportunity set. And we achieved positive initial results on our East Texas Haynesville program, while our teams continue to improve drilling time in a number of plays throughout our portfolio.In the deepwater Gulf of Mexico, exploration results at Santa Cruz and the subsequent sanctioning of the old development at Galapagos are important steps for Noble Energy. Success at the deepwater lease sale also allowed us to increase our inventory of exploration prospects in the deepwater Gulf of Mexico, which now contain more than $1.6 billion barrels of net unrisked potential resources. Late in the year, we initiated drilling on two significant exploration prospects from this portfolio.Internationally, we had tremendous exploration success in Israel, with our largest discovery ever at Tamar and the subsequent Dalit find. Contracting for the sale of Tamar's resources is ongoing. We announced signed letters of intent covering some $10.5 billion in gross expected revenues with less than a third of the resources committed. And we immediately moved forward with the development plans that should lead to the sanction of Tamar this year.  In Equatorial Guinea, we had an oil discovery at Carmen and we sanctioned our first West African project, the Aseng oil field.Even with our significantly reduced capital program from a drill bit perspective, we'll be able to replace production with new reserves. However, that's only half the story as the new rules require average pricing and at proved and undeveloped reserves be developed within five years drove one-time negative revisions for us. I believe, we have taken an appropriately conservative position, especially regarding the proven undeveloped rule, but time will tell. Regardless, these revisions which shifted proven reserves to probable are expected to reverse back to proven with higher gas prices and continued development. In addition, we have just now started to book some reserves from our recent exploration successes, and we would expect significant reserve additions in 2010. Dave will be covering this a bit more later in the call.With that, let's touch on the fourth quarter results before going to our outlook for 2010. Adjusted net income for the fourth quarter 2009 was $178 million or $1.01 per share diluted after removing the adjustment items. By now, you're familiar with the unrealized mark-to-market impacts on us and I won't go through those, nor will I spend any time on the return of deepwater royalty payments due to the resolution of some litigation that's been well-publicized and benefited a number of oil and gas producers during this period. But I did want to quickly comment on the impairment items. In the U.S., we impaired two gas properties. One was Paxton in the New Albany shale, and that was due to the reduced gas pricing outlook. The other was our Raton gas development in the deepwater Gulf of Mexico where we experienced a mechanical failure on a gravel pack that affected well performance there.Outside the U.S., we took a hard look at Ecuador, given the increasingly unsettled economic and political environment there, as well as recent actions by the government that could lead to termination of our production sharing contract. While will certainly vigorously act to protect our interests, we determined that on a risk-weighted basis, the carrying value of our Ecuador investments exceeded the fair value. And we wrote it down accordingly.Sales volumes for the fourth quarter averaged 206,000 barrels of oil equivalent per day, down slightly from our expectations, primarily due to our North Sea and Israel properties. In the North Sea, lower-than-expected oil volumes resulted from the timing of the FPSO repairs and the completion of the field optimization work at Dumbarton. Fortunately, those repairs have now been completed. And also the first well at Lochranza is online as well. Natural gas volumes in the Israel were lower than expected. This was due to a couple of reasons. One was warmer-than-normal weather. Also, we had increased imports of competing Egyptian gas. And also, our customer there, Israel Electric, had some downtime on one of their power plants.Volumes in West Africa remained stable for both liquids and natural gas. And in the U.S., we continue to have strong liquid production from our deepwater properties and from our liquid-focused drilling programs onshore. Overall, our results continue to be supported by good exposure to liquids, which ultimately make up about 40% of our total volumes. Higher natural gas liquids prices continue and enhance our net nat [natural] gas prices in certain U.S. locations, and higher oil prices have helped us in Israel. In fact, our national gas pricing in Israel this past quarter was a record for us.With respect to cost, we wrapped up a good year of performance in the fourth quarter. Our lease operating expense, DD&A, exploration, G&A, all came in generally in line with our expectations. Our effective tax rate for the quarter on an adjusted basis was a little lower than guidance.Capital expenditures for the quarter were $384 million, making the total for 2009 just over $1.3 billion. With discretionary cash flow for the year of nearly $1.7 billion, we generated about $375 million of free cash flow, certainly a very impressive result given the environment and challenges we faced this past year. Total debt at the end of the year was down to $2 billion, and we ended the year with $2.7 billion in liquidity. That's between our cash and our available credit facility.Before touching on our capital and guidance, let me just mention four key objectives that really frame our 2010 programs. First is that we want to make sure that we progress the development and assessment of our major projects. These are clearly our most leveraging investments. Second on the list is to maintain our strong existing production base. Such that when the major projects do come on stream, that they deliver true incremental growth. Third is to continue the momentum from exploration. And in that regard, we'll be testing high-impact opportunities in all three of our main exploration basins this year. And finally, we want to make sure we retain our strong financial capacity.These objectives are what we are focused on as we move our company forward this year. And I think we are in excellent position to deliver in all of those. In 2010, our capital program is planned to be $2.5 billion and of course, excludes the purchase price for the DJ Basin assets. And it also excludes the non-cash capital that's being accrued for the Aseng FPSO's capitalized lease. We continue to increase the allocation of our capital to long-term investments. Our major projects development and exploration capital will make up some 60% of our program in 2010, up from just over 40% last year. The execution of our major projects come with significant capital outlays of about $1 billion in 2010 but of course, the majority being allocated to Galapagos, Aseng and Tamara. Galapagos is expected to come on production next year and both Aseng and Tamara, in the following year in 2012.20% of our capital program in 2010 are about $500 million, just focused on exploration and appraisal activities, targeting an estimated 700 million barrels of net unrisked new resources that we could potentially add to the portfolio. This represents a continued commitment to a significant exploration program for Noble Energy.In addition to the large investments in new acreage and seismic data, we'll be participating in seven high-impact wells, with five of them being in the deepwater Gulf of Mexico, one in Equatorial Guinea and one in Eastern Mediterranean. As I mentioned before, we have two tests under way at Deep Blue and Double Mountain in the deepwater Gulf of Mexico. We'll also be appraising our large Gunflint discovery with one or two wells this year, and participating in at least one other tests in the deepwater Gulf of Mexico. In Equatorial Guinea, we'll be drilling an additional oil prospects. And late in the year, we anticipate resuming exploration in the Eastern Med [Mediterranean] looking to build on our tremendous success that we've had already there in Israel.So we have a lot of important and impactful things on the exploration and appraisal front. And we certainly expect continuous activity throughout the year. We anticipate 2010 daily production to average between 211,000 and 224,000 barrels of oil equivalent per day, with the mid-point of the range being up about 3.5% from our 2009 level. In the U.S., we expect slight overall growth led by our onshore development programs, which again are focused on liquid-rich development as well as emerging plays, as well, of course, is folding in a partial year's production from the DJ asset acquisition. In the deepwater Gulf of Mexico, we expect natural decline in our existing properties in 2010 but of course, are looking forward to deepwater production additions in 2011 with the Galapagos startup.Internationally, we expect slight growth overall led by increased natural gas demand in Israel and from our developments on the North Sea in China, offset by some decreases at Alba in Equatorial Guinea, resulting from scheduled facility maintenance there. So there's a lot on our plate for 2010 as we move forward in developing these world-class major projects, as we build on our exploration success with new discoveries and certainly, keeping ourselves well-positioned as we enter this new decade. With that, I'll turn the call over to Dave."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Executives","Thanks, and good morning, everyone. I first want to briefly highlight our recent acquisition that it's still expected to close toward the end of the first quarter. These assets are a great fit with our Wattenberg position, and also continue to expand our",2658,"Thanks, and good morning, everyone. I first want to briefly highlight our recent acquisition that it's still expected to close toward the end of the first quarter. These assets are a great fit with our Wattenberg position, and also continue to expand our position outside of this field in the DJ Basin. This opportunity was made possible by a tremendous effort on both sides to quickly evaluate, negotiate and reach a definitive agreement over the holidays.Looking at what this acquisition contributes, we're excited about adding over 50 million barrels of oil equivalent of proved reserves in this area by the end of the first quarter, with potential to at least double that number through development of the large inventory of probable and possible opportunities. With a couple of thousand projects and a high liquid yield, we expect to ramp up the rig activity on these properties from currently one operated rig to three by mid-year, with additional increases next year. This will drive a production growth profile from around 10,000 barrels of oil equivalent per day currently to an average of 20,000 in 2012.We already own some interest in a number of these properties in Wattenberg. And this [indiscernible] allows us to implement a growth program for this asset, similar to what we accomplished with the 2006 U.S. exploration assets. In addition, the acreage outside the Wattenberg field comes with some existing seismic that is currently being processed, and will help us evaluate additional running room in the DJ Basin.Turning to our current operations at Wattenberg, our drilling activity was increased in the fourth quarter to five rigs. And we have since added a sixth rig early in 2010. Record drill times in Wattenberg continue to be achieved on the order of three days spud to spud. After the acquisition closes, we expect to add two additional rigs to the field mid-year, and plan on operating at least eight and up to nine rigs in the field for the remainder of 2010. As we continue to focus on the liquid potential of this field, we conducted a three-well horizontal Niobrara program late in 2009 after extensive study of this opportunity and looking at the results from an early 2009 test. Two of the recent wells have been completed with the third completion scheduled to commence in the next couple of weeks. The initial oil results have been encouraging, and we plan to have one rig in Wattenberg focused on horizontal Niobrara drilling throughout the year. As most are aware, there's been a lot of interest in horizontal Niobrara running room in the DJ Basin. Applying the same geoscience processes and technical discipline that has proven successful in our other exploration plays, we will drill some horizontal Niobrara oil test outside of the Wattenberg field during the second half of the year.Our future drilling efforts in the basin will be assisted by having over 300 square miles of 3D seismic by the end of the year. Including our holdings in the Wattenberg field, we've built a substantial acreage position of over 700,000 net acres in the central DJ Basin. Overall, we will allocate $480 million for continued development of Wattenberg in 2010, targeting over a thousand total projects including new drills, refracs and trifacs. Approximately 20 of the new drills will be horizontal Niobrara test, and we will continue to look for additional potential in other zones of this prolific field as well.At our Iron Horse field in Wyoming, we finished the two pads 16-well program late last year. The first pad of wells has been completed with the second pad scheduled to come online in early March. Based on the results we have seen so far, we will return to drilling in the second half of 2010, with plans for about 15 new drills neutrals targeting this liquid-rich play. In East Texas, our first Haynesville completion continues to perform well and we drilled our second and third wells in the Shelby County during the fourth quarter. The second well, the piece [ph] No. 1 was completed at the end of January. In the first two weeks of sales, the well averaged 7 million cubic feet per day, but exhibited drawdown behaviors every bit as strong as the first well. We are purposely constraining the flow-back rate to test ways to maximize recoveries from this area. Completion operations are underway at the third well, and we're currently drilling the fourth.Noble Energy has now taken over operatorship on the joint venture acreage. And we just recently brought in a second rig, as we target 11 Haynesville new drills in 2010. Overall, we will be operating an average of 12 to 13 rigs onshore during 2010. As mentioned, we will run about eight on average in the Wattenberg area, two on East Texas, two for Western Oklahoma and the Texas Panhandle. And then our final rig which is currently operating in Piceance and moved to Iron Horse in the second half of the year. Total U.S. onshore capital excluding the acquisition costs will be approximately $860 million, around the third of our company capital.Moving to deepwater, fourth quarter operations included a successful sidetrack at our Swordfish property. You will remember we had a gas well that watered out during the third quarter last year, and we brought a rig in to sidetrack into an oil zone. Results were very positive and the full impact of the well, up to 2,500 barrels of oil per day net, is expected at the end of the first quarter. The well just started flowing at a curtailed rate of about 1,500 barrels of oil per day net, as full production has been delayed due to a third-party export pipeline repair. We anticipate spending about 22% of our 2010 capital in the deepwater Gulf of Mexico with a focus on three key areas. One will be moving forward our sanctioned Galapagos project with a target of about 8,000 barrels of oil equivalent per day net in mid- 2011. Our shared rig ENSCO 8501 is expected to arrive later this quarter and initiate drilling on the Santiago exploration test, a lower risk prospect in the Galapagos complex. The rig will then move to the completion of the two to three producers. As a reminder, development plans include subsea tieback to BP's Na Kika facility.Second, as Chuck mentioned, we will have a very active exploration year in 2010 with at least three significant new exploration test, two of which are currently underway at Deep Blue and Double Mountain. We also anticipate participating in another large third-party prospect in the second half of the year. Noble operates Deep Blue and BHP operates Double Mountain. At Deep Blue, another block that contained a portion of the prospect was brought into the unit during the fourth quarter. We now hold a 33.75% interest in this prospect, which we have characterized as greater than 200 million barrels and our largest deepwater Gulf of Mexico predrilled prospect to date. Both wells are drilling ahead, and we should have results by the next earnings call.The third area of deepwater focus in 2010 is the appraisal of our large Gunflint discovery. After Deep Blue, our rig will proceed to drill one and possibly two appraisal wells at Gunflint. Designed to really help us understand the extent and size of the structure, wells with [ph][indiscernible] planning for development. Adding in the three significant exploration test, we will have five impactful exploration and appraisal wells in the Gulf of Mexico this year. With one operated full-time rig and a second operated rig on the same [ph] arrangement, we'll be very active in the deepwater in 2010.Now let's move to international, which comprises about 45% of our 2010 planned capital program. Fourth quarter sales volumes were lower than expected in Israel as we were impacted by warmer-than-normal weather, larger allocations of current demand being met by gas imports and downtime at the Hagit power plant. A Hagit combined cycle unit went down in the middle of the fourth quarter and it's expected back online later this quarter.  Net impact during this outage is 10 million to 20 million cubic feet per day. The weather trend has continued through January as temperatures have been about five degrees warmer than normal, much different than what we've experienced here in the States. Although Israel saw some brief periods of more normal winter weather earlier this month, it has returned to milder temperatures recently.New natural gas deliveries from Mary-B to Israel Chemicals Ltd. commenced late in the fourth quarter, and volumes are still in the commissioning phase. We expect these volumes to ramp up over the year, ultimately accounting for 15 million cubic feet per day net. Late this quarter, we will begin drilling two additional development wells at Mary-B. These two wells will be completed by mid-year and designed to be able to produce 150 million to 200 million cubic feet per day each. This will help ensure that the Mary-B field can maintain full platform deliverability around 600 million cubic feet per day until Tamar comes online. This wells will also have the added benefit of providing for future storage injection capability.We're continuing to move Tamar forward on schedule, targeting first deliveries in 2012. Some very positive progress on the marketing side has been made, now having secured two LOIs for the sale of natural gas. We have ongoing discussions with a number of potential customers. And I would expect we will continue to sign additional agreements over the next year. Our plans are still to sanction Tamar this year, based on continued progress and securing better cost estimates for our development plan and further progress in defining an onshore receiving terminal.We recently completed our 3D seismic acquisition in the region, our focus now on processing the data over the next few months. Based on the final processing, our current plan is to drill a significant exploration prospect late this year before moving the rig to complete our development drilling at Tamar. Prospect to be tested depends on the 3D interpretation and the discussions we'll be having with our partners. In total, we were expanding approximately $530 million, just over 20% of our capital in the Eastern Med in 2010. In the North Sea, repairs at the FPSO were completed, which resulted in downtime at Dumbarton for most of the fourth quarter. In addition, the facility modifications designed to debottleneck the Dumbarton field and tie in Lochranza were finished. The first well at Lochranza is online, bringing current total net production from the complex to 9,000 barrels of oil equivalent per day. The second well at Lochranza is currently drilling with additional production estimate that come on at the end of this quarter. Further development work at Dumbarton is planned for 2010, with additional production impact in the second half of the year. As we have mentioned before, we're conducting a market test for our North Sea asset. As of yet, we haven't seen an offer that is compelling enough to move forward with the vesting. So although open to the possibility of a sale, we will continue optimizing the production from these oil assets which generate significant cash flow. In China, we're completing the second of two additional horizontal wells from our existing platform at the CDX field. The rig will then move to a program of production and injection wells designed to be hooked up to a second platform, which will be installed late in 2010, with expected production impact mainly in 2011.Turning to West Africa, the capital budget for 2010 is approximately $440 million, excluding the non-cash capital associated with the FPSO conversion for our liquid discoveries. We have a rig at Aseng beginning our 10-well development program, which includes the mix of gas injectors, water injectors and horizontal production wells. Second rig is scheduled to be in the field to assist with development by midyear. The FPSO conversion is proceeding along as planned and we're still expecting a 2012 production startup. We're targeting initial net oil production of 16,500 barrels of oil per day, with design capacity for about 26,000 barrels of oil per day net. At the same time, we have a second West Africa project team working Belinda, moving towards the sanction in 2010, while another group is working separately with the Equatorial Guinea and Cameroon governments to evaluate gas monetization options for the large resource base we have discovered in this region.Our 2010 exploration plans for West Africa include a couple of potential oil tests and some additional 3D seismic. We're currently adding an exploration tail to one of our development oils at Aseng, targeting a separate Miocene oil prospect named Sophia[ph], a nice tie-in candidate to the Aseng development is successful. At the same time, we're continuing to look at a significant oil exploration test later in the year. Depending on our rig schedules and final approvals, we are targeting a fourth quarter test for this Miocene prospect. We'll also be shooting some 3D seismic in the first half of the year in our Cameroon acreage. So West Africa will continue to be an active exciting area for us in 2010.Just a quick mention on the shape of our 2010 volumes. Of note, the first quarter will be lowest quarter of the year, as there are significant scheduled downtime planned for equipment maintenance, upgrades and replacements at the Alba field and downstream plants in Equatorial Guinea. This activity was budgeted with the first quarter net effect estimated to be about 11,000 barrels of oil equivalent per day, lower than typical run rate, impacting both our liquid and natural gas production proportionally. We expect total company production in the first quarter to range from 195,000 to 201,000 barrels of oil equivalent per day as a result. As the plants come back online, Israel demand increases, continued Rockies growth, including the impact from the asset acquisition, and enhancements at Dumbarton-Lochranza, the second half of the year should average 220,000 to 230,000 barrels of oil equivalent per day. Finishing up with our reserves picture, we reported year-end proved reserves under the new SEC rules were $820 million barrels oil equivalent. Despite constraining our capital spending and emphasizing capital discipline, we replaced over 100% of both our U.S. and international production through drilling and project development. This includes removing $5 million barrels oil equivalent as a result of our decision to plug and abandon our Main Pass field. However, proved reserves were significantly impacted by the new SEC price rules and our conservative application of the new five-year requirement for PUD development. We did not assume significant increases in onshore U.S. capital spending over the next five years. As a result, for our onshore U.S. reserves, our proved undeveloped percentage actually decreased from 35% to 32% this year.Our overall reserves remain well balanced between liquids and gas, as well as between the U.S. and international. In the U.S., additions were driven largely by development programs in the Rockies, as well as from the Galapagos project and the deepwater Gulf of Mexico. Internationally, additions benefited by partial bookings at Aseng.Looking to 2010, we expect significant reserve additions from Tamar and Belinda, positive gas price improvements and closing the recent acquisition. This year is positioned to be one of the most exciting and noteworthy years for Noble Energy. The combination of sanctioning Tamar and Belinda, drilling at least seven impact deepwater wells around the globe and expanding our DJ Basin activity will provide a high level of interest each quarter. In each of our four focus areas, onshore U.S., deepwater Gulf of Mexico, West Africa and Eastern Med [Eastern Mediterranean], we're applying our successful geoscience processes to further explore our large adjacent acreage positions. We've also developed strong project teams and processes to execute our portfolio of major projects on time and on schedule.At this time, James, we'd like to go ahead and open the call to questions."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Operator","[Operator Instructions] And we'll take our first question today from Dave Kistler with Simmons & Company.",16,"[Operator Instructions] And we'll take our first question today from Dave Kistler with Simmons & Company."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Analysts","In the Wattenberg, can you discuss kind of the current permitting environment? Is that getting a little easier? And with thinking about having a rig directed to the Niobrara there, can you just give us any kind of color on what that does in terms of your",52,"In the Wattenberg, can you discuss kind of the current permitting environment? Is that getting a little easier? And with thinking about having a rig directed to the Niobrara there, can you just give us any kind of color on what that does in terms of your ability to ramp up activity?"
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Executives","Yes, Dave, I think we've seen some nice improvement in the permitting situation up there, especially over the last couple of months. We've seen it go from down in maybe 20 to 30 permits a month to -- I think the last month I checked, we had up over 70 to",178,"Yes, Dave, I think we've seen some nice improvement in the permitting situation up there, especially over the last couple of months. We've seen it go from down in maybe 20 to 30 permits a month to -- I think the last month I checked, we had up over 70 to 100 permits. So we've seen a significant improvement and a lot of focus on attention up there by the Commission. And so a lot of time between our folks and the Commission folks working hand in hand to make sure that the whole new process has eased somewhat, in as far as understanding what information's needed and getting the right information to them. As far as the horizontal piece, we have some permit applications in now. I think, as I mentioned in the call, our expectation is we'll start out with one rig dedicated to the horizontal program. And then we'll see where we go from there based on results. But based on that one rig, we don't see a problem on the permitting part of that."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Analysts","And then just thinking about how that relates to the 2010 capital budget, if I'm not mistaken, the additional assets you acquired in the Wattenberg, DJ Basin are, in some respect, self-funding. But can you talk just a little bit about if that is the case,",60,"And then just thinking about how that relates to the 2010 capital budget, if I'm not mistaken, the additional assets you acquired in the Wattenberg, DJ Basin are, in some respect, self-funding. But can you talk just a little bit about if that is the case, and what that means as far as capital allocation going forward in that area?"
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Executives","I think, yes, specific to the assets we're picking up, you're right in this case that they are self-funding this year. I think when we're looking at total capital, it'll be in probably about $70 million to $80 million type range. And that's included in th",73,"I think, yes, specific to the assets we're picking up, you're right in this case that they are self-funding this year. I think when we're looking at total capital, it'll be in probably about $70 million to $80 million type range. And that's included in the numbers that I talked about. For example, where I said Wattenberg would be around $480 million, that includes the capital for the acquisition that we're bringing in."
292135,82893591,50557,"Noble Energy, Inc., Q4 2009 Earnings Call, Feb 18, 2010",2010-02-18,"Earnings Calls","Noble Energy, Inc.","Analysts","And then just one thing that I may have missed, I apologize. Can you give us an update on the North Sea asset sale, where that sits? And if it's something you covered, I apologize for missing it.",38,"And then just one thing that I may have missed, I apologize. Can you give us an update on the North Sea asset sale, where that sits? And if it's something you covered, I apologize for missing it."
