"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Operator","Good afternoon. My name is Jennifer, and I will be your conference operator today. At this time, I would like to welcome everyone to the Wynn Resorts Fourth Quarter 2015 Earnings Call. [Operator Instructions] And I would like to turn the conference over t",54,"Good afternoon. My name is Jennifer, and I will be your conference operator today. At this time, I would like to welcome everyone to the Wynn Resorts Fourth Quarter 2015 Earnings Call. [Operator Instructions] And I would like to turn the conference over to Stephen Cootey, CFO of Wynn Resorts. Sir, you may begin."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","Good afternoon, and welcome to the Wynn Resorts Fourth Quarter 2015 Earnings Call. Thank you, and good afternoon. Joining us on behalf of the company today are Steve Wynn, Matt Maddox, Maurice Wooden and myself here in Las Vegas. Also on the phone are the",102,"Good afternoon, and welcome to the Wynn Resorts Fourth Quarter 2015 Earnings Call. Thank you, and good afternoon. Joining us on behalf of the company today are Steve Wynn, Matt Maddox, Maurice Wooden and myself here in Las Vegas. Also on the phone are the operational management team from both our Las Vegas and Macau properties. 
Before we get started, I just wanted to remind everyone that we will be making forward-looking statements under the safe harbor federal securities law, and those statements may or may not come true. 
And with that, I'm going to turn the call over to Mr. Wynn."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","Well, we released the numbers a few weeks ago, and so there's no real revelations to discuss. I think probably what's interesting is to say that January in Macau, if I can anticipate some of the questions, was our best month in a long time, happy to say s",356,"Well, we released the numbers a few weeks ago, and so there's no real revelations to discuss. I think probably what's interesting is to say that January in Macau, if I can anticipate some of the questions, was our best month in a long time, happy to say so. And Chinese New Year is in progress but early in the week, a little too soon to say. 
The mass component clearly looks a little stronger than in the past. It's too soon to tell because the weekend's coming up with the VIPs. So that's pretty much the way we feel about China in terms of current first quarter numbers. 
With regard to Las Vegas, January was terrific, and Super Bowl and February are off to a roaring start. And between that and President's weekend, Las Vegas is in apple pie shape up through the 15th, which will be Monday. The question in Las Vegas will be how's the last 14 days, but as of now, business is pretty good in the United States and holding its own in Macau.
With regard to our project, we issued some statements. We're working with our contractor to get them to catch up, so that we'll have an opening in June. They believe they'll make the June 25 date, which was the contract date of our relationship with our builder, and it's possible they could be late, but hopefully they won't be. We're working very closely with them to try and catch up in any areas that need to be caught up, and our fancy hotel will be ready for public display later this year. 
We're going to start work in Boston, hard construction. We're doing remediation at the moment. We've come to happy terms with our neighbors in Boston, and that was a relief. And now, we're going to proceed with constructing this wonderful destination resort in Boston Metropolitan area and Everett and benefit, I hope, people throughout the region and have a very exciting hotel to boot. 
And with that, and reminding you that all of us are here to take your questions. We'll begin to do so."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Operator","[Operator Instructions] Our first question comes from Joe Greff with JPMorgan.",11,"[Operator Instructions] Our first question comes from Joe Greff with JPMorgan."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Analysts","Steve, one topic that has been noteworthy of late and not to be too personal or untoward, but, Steve, it's been noticeable your opening remarks share repurchase this year and it's got [indiscernible]. I was hoping we could get an answer to this, your inte",79,"Steve, one topic that has been noteworthy of late and not to be too personal or untoward, but, Steve, it's been noticeable your opening remarks share repurchase this year and it's got [indiscernible]. I was hoping we could get an answer to this, your interest in buying stock at these levels, is [indiscernible] or sensing on the fundamental side and obviously, given your comments about Macau in general and Chinese New Year since you're [indiscernible] June turn or bottom."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","Joe, I lost a part of your sentence. What did he say, Matt?",13,"Joe, I lost a part of your sentence. What did he say, Matt?"
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","He was asking about your open market purchases. What's your view.",11,"He was asking about your open market purchases. What's your view."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","Okay, my view was that I like Wynn Resorts especially because I think the management is great, but I like the stock. I like this stock a lot, and I bought it on what I thought was extreme weakness in price. That's personally my own personal opinion. I don",239,"Okay, my view was that I like Wynn Resorts especially because I think the management is great, but I like the stock. I like this stock a lot, and I bought it on what I thought was extreme weakness in price. That's personally my own personal opinion. I don't give investment advice nor do I have any -- there is no inside information to this company. We tell you everything, including I just reported the first 1.5 weeks of February. I don't know anything that you don't know, Joe, but I like the company's long-term prospects. I like our assets in Nevada. I like our opportunity in Massachusetts, and I like the long-term prospects in China and beyond. So I like my company, and when it's trading at low levels, I'm always prepared, depending on my financial capacity, to buy the stock on weakness. I reserve the right to do that at any time, and I may very well do so. I think I bought a few shares a few days ago. So that's just my mindset, and I can't be any more clear about it. I'm subject to step into the market and buying my own stock at any time that I have -- if I have extra cash, and I think that the stock is a good buy, and I certainly did and do at these levels. So off I go. Does that answer your question, Joe?"
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Analysts","Answers it perfectly.",3,"Answers it perfectly."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Operator","Our next question is from Carlo Santarelli with Deutsche Bank.",10,"Our next question is from Carlo Santarelli with Deutsche Bank."
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Analysts","If I could, Steve, or anybody from Macau that would be willing to answer as you guys contemplate a few things, and this might be a 2-part question, but when you think about big-picture China potential currency devaluation, how do you kind of handicap that",107,"If I could, Steve, or anybody from Macau that would be willing to answer as you guys contemplate a few things, and this might be a 2-part question, but when you think about big-picture China potential currency devaluation, how do you kind of handicap that as to what it means for the Macau enterprise? And then if I could take a bigger-picture question as it pertains to your -- the future post the opening of Cotai obviously, you'll be in construction of Boston, but Steve, could just talk a little bit about other potential contemplated developments or uses of cash flow once Cotai is up and running?"
3449701,325036323,932179,"Wynn Resorts Ltd., Q4 2015 Earnings Call, Feb 11, 2016",2016-02-11,"Earnings Calls","Wynn Resorts, Limited","Executives","Well, currently, we've got a project that's going to start in the spring right here in Las Vegas. We sold our Ferrari dealership to the Rolls-Royce dealer in town, Roger Penske and I, and reclaiming that valuable space. We're moving poker over to Encore,",483,"Well, currently, we've got a project that's going to start in the spring right here in Las Vegas. We sold our Ferrari dealership to the Rolls-Royce dealer in town, Roger Penske and I, and reclaiming that valuable space. We're moving poker over to Encore, and starting at the casino corner where the ticket counter is now for the showrooms, we're going to have retail and the new retail mall that goes through where Ferrari was and a 2-story building with a beautiful glass roof, an atrium kind of structure that has 75,000 feet of rentable space. And we expect it will pick up somewhere between $20 million and $25 million in extra income and probably $0.30 worth of new payroll. I mean, it just pick up in EBITDA because we had 300-or-more feet on The Strip right on the sidewalk in unused real estate that was very, very valuable and along with other real estate that we own in Las Vegas, represents opportunity for future development that is quite unique. We -- I remind everybody that the golf course is 130 acres, and we have 1,000-acre feet of water in our own wells that were purchased with the desert and water company in 2000. I look at that as an asset. And China and its complexity has made us refocus on some of the things that we have going for us and are already in our -- under our control. So all of that is the kind of thing that we can examine. As I told you, The Strip real estate I've already committed to withdrawing, and the project's underway. It probably cost $70 million and the interest on the money is if we borrow 100% of it or if we use our cash, our cost of money, is less than 5%, and we pick up $20 million or $23 million in EBITDA just by plucking off something that we own for nothing. We've got a lot of options like that here, and that makes a company exciting. So it's another reason why I like the stock because none of our assets are secret. None of the opportunities that this company possesses are unknown to anybody. They're all sitting out there in plain view, and I don't mind discussing them when someone asks, but I'm certainly not going to ignore them. I think Boston's going to be -- the Everett, Boston metropolitan area opportunity is enormous, and we can't wait to be there. It's the first time we've ever had a hotel that's nonstop service from every major capital in the world, Hainan Airlines and Cathay Pacific fly nonstop from Beijing, Hong Kong and Shanghai to Boston. So does every other world capital, nonstop to Boston, and we're 12 minutes from Logan Airport with our new hotel. So all of that sort of makes me feel confident and positive about our future prospects."
