"companyid","keydevid","transcriptid","headline","mostimportantdateutc","keydeveventtypename","companyname","speakertypename","componenttextpreview","word_count","componenttext"
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Operator","Good afternoon, and welcome to the Wynn Resorts Fourth Quarter 2014 Earnings Call. [Operator Instructions] I would now like to turn the call over to Steve Cootey, CFO and Treasurer. Please go ahead, sir.",34,"Good afternoon, and welcome to the Wynn Resorts Fourth Quarter 2014 Earnings Call. [Operator Instructions] I would now like to turn the call over to Steve Cootey, CFO and Treasurer. Please go ahead, sir."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Executives","Thank you, and good afternoon. Joining the call on behalf of the company today are Steve Wynn; Matt Maddox, John Strzemp, Kim Sinatra, Maurice Wooden; and myself here Las Vegas. Gamal Aziz; Ian Coughlan; Fredrico DeSouzo [ph], Rob Gansmo and Frank Cassell",93,"Thank you, and good afternoon. Joining the call on behalf of the company today are Steve Wynn; Matt Maddox, John Strzemp, Kim Sinatra, Maurice Wooden; and myself here Las Vegas. Gamal Aziz; Ian Coughlan; Fredrico DeSouzo [ph], Rob Gansmo and Frank Cassella dialing in from Wynn Macau. 
Before we get started I just wanted to remind everyone that we will be making forward-looking statements under the Safe Harbor federal securities law and those statements may or may not come true. And with that I wanted to turn the call over to Mr. Wynn."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Executives","I hope everybody can hear us today. We've issued our earnings which I don't think surprised anybody. I know that in Macau, everybody follows the margins and the weekly casino numbers. January last year was a month in which we had extremely low hold percen",1197,"I hope everybody can hear us today. We've issued our earnings which I don't think surprised anybody. I know that in Macau, everybody follows the margins and the weekly casino numbers. January last year was a month in which we had extremely low hold percentage. And this year, we had a high hold percentage. So surprisingly, we've made more money in Macau in January, for example, than we did a year ago. 
Our business for the year looked great, but the fourth quarter was tough. Since Golden Week in October, the effects of the changes in China have had a negative effect on all of the top-end business, whether that means retail top-end like Rolex and Louis Vuitton or whether we're talking about the high-end gaming in junkets in the VIP section. 
We looked at the fourth quarter and the drop in VIP business. And then, we looked at the first month of this year, anticipating the kinds of question we will get today, and we ask ourselves, “Is January -- were there any indications in January of the change?” And in terms of the VIP business, no. It was off by -- turn was off by 30-odd-percent but -- and occupancy was high because we only have 1,000 rooms in Macau. And therefore, we still had occupancy. It was more of our mass occupancy, a little more than the VIP occupancy, but the hotel was full. 
Things like Louis Vuitton, Christian Dior and Rolex were off as they were in the fourth quarter during January, even though we made $5 million or $6 million or $7 million more than we did last year. I'm using January because we know the results of this first month. And in January, we were able to make $80-odd-million instead of $70-odd-million. 
In Las Vegas, so there was -- excuse me, if I can stick with Macau for a moment. There was one change. The -- without any adjustment for hold percentage, but making normal hold percentage comparisons, which we had last January and this January, our mass business was up 26%. Slots were off by 16% or 18%, but a lot of our slot business is very top-end oriented. So it reflected the kind of diminution in the business that we saw at the tables at the high end. Mass business, though, was up legitimately 26%. 
We also are opening in a week or so the new area of the casino in Macau that is dedicated to VIP business and it this better facilities than anybody's seen in that town yet. And so -- and we're getting some very good people to occupy that space, which also frees up some of our other space for more mass table games. So to that extent, I think February is going to see an improvement of some sort and I don't need to quantify that. But I expect that we will see a better result comparing that to the previous months. 
In Las Vegas, I mentioned in our third quarter announcement that if we had a legitimate November and December, we'd be the first company to exceed $500 million in profitability probably in the, not only in the history of Las Vegas, but also in America. And in fact, we did do $515 million in EBITDA in Las Vegas, which was encouraging, and we're very happy about that. 
But China remains a big question mark. We have more questions than answers. Thousands of our Macau employees are anticipating promotion and a better life because of Wynn Palace, a breakaway property by any measurement, which up until now has been on budget and on time. But we were notified by our builder last night that because of a problem in the timing of our construction labor permits that they thought they were going to miss the Chinese New Year next year as the opening and they would be late with regard to that date that we have used in these calls. 
In our public releases, we've always said that it would be the first half of '16. And I have been more optimistic and said we'd make Chinese New Year, which until last night I thought was true. But if we were to believe the email we've got from late in construction, they're not going to make Chinese New Year, they think they're going to miss that date. I'm going to explore that a little bit more deeply with them. Mike Harvey is on this call who ran late in Hong Kong and Macau and built our first 2 hotels as the senior executive of latent running our jobs. He switched over to become our own executive-in-charge for the Wynn Palace project, so he's in a better position to discuss the latent email and its ramifications than I am at the moment. But I do believe that for all of Chinese businessman, there is, at the moment, a bit of uncertainty as to what the future will hold because so much of everything in China depends upon the policy of the central government. 
We have learned in the last 12 years the way to behave in China and that is to listen very carefully to what the leadership says and to do our best, to be helpful and to conform with the program as we are their guest. In my history in China, starting in 2001, I was very lucky to be instructed by former President Bush on how to behave there and that was to be helpful and to understand that culture. And to that extent, I believe that they sort out their problems in an orderly fashion as they see them. And in some cases, that impacts like in Macau or Hong Kong. There is nothing to be done, but to be patient and to be alert and to do your best to be cooperative and to go along with the program. There's no doubt that the existence of Wynn Palace is a major event in the development of entertainment and tourism in Macau and I believe that the government recognizes that to be true. We did get a 700% increase to our construction labor this week although we requested 1,000, we've got 700. And I guess that's encouraging, albeit that it was 3 months late. 
So timing and government approvals are a factor that we have to deal with. Hopefully, we'll be able to keep our promises to our employees that live in Macau and all of the staff that work at these places and that their hopes for a better life will be fulfilled and that our ambitions to growth in Macau will continue to develop.
I think that's pretty much the kinds of comments that are appropriate at this moment. If any of my colleagues on the call would care to add to any of this, Gamal Aziz and Ian are there. Linda is there, our main connection to the gaming fraternity there. And as I said, Mike Harvey, the construction man is on the call. And all of us here in Las Vegas and the parent company are standing by for questions, which we'll take at this time"
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Operator","[Operator Instructions] Your first question comes from the line of Joe Greff with JPMorgan.",14,"[Operator Instructions] Your first question comes from the line of Joe Greff with JPMorgan."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Analysts","Just looking at your fourth quarter Macau results and then looking at the EBITDA there and try to normalize that, was there any adverse hold on the direct VIP side? And then you called out lower than recently experienced hold on the mass side. Would you c",54,"Just looking at your fourth quarter Macau results and then looking at the EBITDA there and try to normalize that, was there any adverse hold on the direct VIP side? And then you called out lower than recently experienced hold on the mass side. Would you characterize that as having below normal hold there?"
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Executives","No, no, we didn't.",4,"No, no, we didn't."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Executives","So Joe, as you saw in October and November, our market share was the 8.5% to 9% range. That was a direct result of low hold in the premium mass area. And so that when you look at it, that's between $15 million and $20 million EBITDA impact for the fourth",63,"So Joe, as you saw in October and November, our market share was the 8.5% to 9% range. That was a direct result of low hold in the premium mass area. And so that when you look at it, that's between $15 million and $20 million EBITDA impact for the fourth quarter, which was in the premium mass area in October and November."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Analysts","Okay. But nothing on the VIP side on the direct segment?",11,"Okay. But nothing on the VIP side on the direct segment?"
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Executives","No.",1,"No."
3449701,283231223,753845,"Wynn Resorts Ltd., Q4 2014 Earnings Call, Feb 03, 2015",2015-02-03,"Earnings Calls","Wynn Resorts, Limited","Analysts","Okay. As you pointed out in the release, you had about 10% on average list table games this fourth quarter versus the year-ago, how do you think that impact? Is there a way you can estimate that on the direct or indirect basis?",43,"Okay. As you pointed out in the release, you had about 10% on average list table games this fourth quarter versus the year-ago, how do you think that impact? Is there a way you can estimate that on the direct or indirect basis?"
